,DATE,LAT,LON,TC_PRESENCE,SSHS,NAME
2845,1987-10-16,,,0,,
2846,1987-10-17,,,0,,
2847,1987-10-18,,,0,,
2848,1987-10-19,,,0,,
2849,1987-10-20,,,0,,
2850,1987-10-21,,,0,,
2851,1987-10-22,,,0,,
2852,1987-10-23,,,0,,
2853,1987-10-24,,,0,,
2854,1987-10-25,,,0,,
2855,1987-10-26,,,0,,
2856,1987-10-27,,,0,,
2857,1987-10-28,,,0,,
2858,1987-10-29,,,0,,
2859,1987-10-30,,,0,,
2860,1987-10-31,,,0,,
2861,1987-11-01,,,0,,
2862,1987-11-02,,,0,,
2863,1987-11-03,-7.6813199999999995,73.28545,1,0.0,NOT_NAMED
2864,1987-11-04,-9.070925,72.380875,1,0.0,NOT_NAMED
2865,1987-11-05,-10.572687499999999,70.40547500000001,1,0.0,NOT_NAMED
2866,1987-11-06,-11.540812500000001,68.51182499999999,1,0.0,NOT_NAMED
2867,1987-11-07,-12.455975,66.64066249999999,1,0.0,NOT_NAMED
2868,1987-11-08,-12.753325,64.0767875,1,0.0,NOT_NAMED
2869,1987-11-09,-11.869085714285715,62.02415714285714,1,0.0,NOT_NAMED
2870,1987-11-10,,,0,,
2871,1987-11-11,,,0,,
2872,1987-11-12,,,0,,
2873,1987-11-13,,,0,,
2874,1987-11-14,,,0,,
2875,1987-11-15,,,0,,
2876,1987-11-16,,,0,,
2877,1987-11-17,,,0,,
2878,1987-11-18,,,0,,
2879,1987-11-19,,,0,,
2880,1987-11-20,,,0,,
2881,1987-11-21,-7.63695,47.2546,1,-1.0,NOT_NAMED
2882,1987-11-22,-8.400594285714286,46.17191428571429,1,-1.0,NOT_NAMED
2883,1987-11-23,,,0,,
2884,1987-11-24,,,0,,
2885,1987-11-25,,,0,,
2886,1987-11-26,,,0,,
2887,1987-11-27,,,0,,
2888,1987-11-28,,,0,,
2889,1987-11-29,,,0,,
2890,1987-11-30,,,0,,
2891,1987-12-01,,,0,,
2892,1987-12-02,,,0,,
2893,1987-12-03,,,0,,
2894,1987-12-04,,,0,,
2895,1987-12-05,,,0,,
2896,1987-12-06,,,0,,
2897,1987-12-07,,,0,,
2898,1987-12-08,,,0,,
2899,1987-12-09,-12.3628,87.61605,1,0.0,ARINY
2900,1987-12-10,-13.5649625,85.59422500000001,1,0.0,ARINY
2901,1987-12-11,-16.2266625,84.23262500000001,1,0.0,ARINY
2902,1987-12-12,-18.0378125,82.9246125,1,0.0,ARINY
2903,1987-12-13,-17.528625,80.45936250000001,1,0.0,ARINY
2904,1987-12-14,-17.0995,77.25486666666667,1,0.0,ARINY
2905,1987-12-15,-17.46,73.98,1,-1.0,ARINY
2906,1987-12-16,-18.34158,71.60258,1,-5.0,ARINY
2907,1987-12-17,,,0,,
2908,1987-12-18,,,0,,
2909,1987-12-19,,,0,,
2910,1987-12-20,,,0,,
2911,1987-12-21,,,0,,
2912,1987-12-22,,,0,,
2913,1987-12-23,,,0,,
2914,1987-12-24,-10.519833333333333,69.15601666666667,1,-1.0,BENANDRO
2915,1987-12-25,-12.5286625,68.2284875,1,-1.0,BENANDRO
2916,1987-12-26,-13.4384875,69.61767499999999,1,-1.0,BENANDRO
2917,1987-12-27,-13.723624999999998,68.8515125,1,0.0,BENANDRO
2918,1987-12-28,-13.5026,64.72413750000001,1,0.0,BENANDRO
2919,1987-12-29,-13.411775,60.218450000000004,1,0.0,BENANDRO
2920,1987-12-30,-14.668425000000003,56.9480875,1,0.0,BENANDRO
2921,1987-12-31,-15.0,55.575,1,0.0,BENANDRO
2922,1988-01-01,-15.534139999999999,51.548140000000004,1,-1.0,BENANDRO
2923,1988-01-02,-19.783275,54.453387500000005,1,-5.0,BENANDRO
2924,1988-01-03,-21.803299999999997,57.706266666666664,1,-5.0,BENANDRO
2925,1988-01-04,,,0,,
2926,1988-01-05,,,0,,
2927,1988-01-06,,,0,,
2928,1988-01-07,,,0,,
2929,1988-01-08,,,0,,
2930,1988-01-09,,,0,,
2931,1988-01-10,,,0,,
2932,1988-01-11,-10.7975,59.050650000000005,1,-1.0,CALIDERA
2933,1988-01-12,-11.958624999999998,56.75307500000001,1,-1.0,CALIDERA
2934,1988-01-13,-13.375650000000002,53.60125,1,0.0,CALIDERA
2935,1988-01-14,-15.269075,51.1583375,1,0.0,CALIDERA
2936,1988-01-15,-16.225,50.225,1,1.0,CALIDERA
2937,1988-01-16,-18.74485,46.7235375,1,-1.0,CALIDERA
2938,1988-01-17,-19.525,45.025,1,-1.0,CALIDERA
2939,1988-01-18,,,0,,
2940,1988-01-19,,,0,,
2941,1988-01-20,,,0,,
2942,1988-01-21,-11.882275000000002,77.39331250000001,1,-1.0,DOAZA
2943,1988-01-22,-12.201212499999999,72.3274,1,-1.0,DOAZA
2944,1988-01-23,-12.732912500000001,65.0751375,1,0.0,DOAZA
2945,1988-01-24,-14.038774999999998,57.60775,1,0.0,DOAZA
2946,1988-01-25,-14.8508875,51.927037500000004,1,0.0,DOAZA
2947,1988-01-26,-14.5,49.9,1,0.0,DOAZA
2948,1988-01-27,-15.0007,45.0174,1,0.0,DOAZA
2949,1988-01-28,,,0,,
2950,1988-01-29,,,0,,
2951,1988-01-30,,,0,,
2952,1988-01-31,,,0,,
2953,1988-02-01,,,0,,
2954,1988-02-02,,,0,,
2955,1988-02-03,,,0,,
2956,1988-02-04,,,0,,
2957,1988-02-05,,,0,,
2958,1988-02-06,,,0,,
2959,1988-02-07,,,0,,
2960,1988-02-08,,,0,,
2961,1988-02-09,,,0,,
2962,1988-02-10,,,0,,
2963,1988-02-11,,,0,,
2964,1988-02-12,-17.436133333333334,89.70366666666666,1,2.0,EZENINA:GWENDA
2965,1988-02-13,-18.5657,88.46443333333333,1,1.0,EZENINA:GWENDA
2966,1988-02-14,-18.8086875,85.47863749999999,1,0.0,EZENINA:GWENDA
2967,1988-02-15,-18.30395,82.7693625,1,0.0,EZENINA:GWENDA
2968,1988-02-16,-18.230566666666665,80.55903333333333,1,0.0,EZENINA:GWENDA
2969,1988-02-17,-18.695785714285712,77.0258,1,-1.0,EZENINA:GWENDA
2970,1988-02-18,-21.9356,72.78845,1,-5.0,EZENINA:GWENDA
2971,1988-02-19,,,0,,
2972,1988-02-20,,,0,,
2973,1988-02-21,,,0,,
2974,1988-02-22,,,0,,
2975,1988-02-23,-10.79,50.841875,1,-5.0,FILAO
2976,1988-02-24,-11.98075,49.442366666666665,1,-1.0,FILAO
2977,1988-02-25,-14.28465,47.1280375,1,-1.0,FILAO
2978,1988-02-26,-15.424949999999999,45.39705,1,-1.0,FILAO
2979,1988-02-27,,,0,,
2980,1988-02-28,,,0,,
2981,1988-02-29,,,0,,
2982,1988-03-01,,,0,,
2983,1988-03-02,,,0,,
2984,1988-03-03,,,0,,
2985,1988-03-04,,,0,,
2986,1988-03-05,,,0,,
2987,1988-03-06,,,0,,
2988,1988-03-07,,,0,,
2989,1988-03-08,,,0,,
2990,1988-03-09,,,0,,
2991,1988-03-10,,,0,,
2992,1988-03-11,,,0,,
2993,1988-03-12,-8.597315,86.123775,1,-1.0,GASITAO
2994,1988-03-13,-10.688624999999998,82.335025,1,-1.0,GASITAO
2995,1988-03-14,-11.9308625,79.01167500000001,1,-1.0,GASITAO
2996,1988-03-15,-13.509437499999999,74.32263749999998,1,-1.0,GASITAO
2997,1988-03-16,-14.27175,69.2612125,1,0.0,GASITAO
2998,1988-03-17,-14.740425000000002,64.726225,1,1.0,GASITAO
2999,1988-03-18,-15.856749999999998,62.940625,1,4.0,GASITAO
3000,1988-03-19,-16.4186,64.134025,1,4.0,GASITAO
3001,1988-03-20,-16.775,66.7,1,4.0,GASITAO
3002,1988-03-21,-20.691825,70.86999999999999,1,2.0,GASITAO
3003,1988-03-22,-12.729099999999999,60.774430769230776,1,-5.0,HELY
3004,1988-03-23,-14.1056,58.4489125,1,-5.0,HELY
3005,1988-03-24,-14.362988888888891,62.1755111111111,1,-5.0,HELY
3006,1988-03-25,-14.791337500000001,58.18427499999999,1,-1.0,HELY
3007,1988-03-26,-14.778825000000001,53.764775,1,-1.0,HELY
3008,1988-03-27,-15.52294,50.7966,1,0.0,HELY
3009,1988-03-28,-16.446900000000003,48.663885714285705,1,-1.0,HELY
3010,1988-03-29,-16.861449999999998,46.214725,1,-1.0,NOT_NAMED
3011,1988-03-30,,,0,,
3012,1988-03-31,,,0,,
3013,1988-04-01,,,0,,
3014,1988-04-02,,,0,,
3015,1988-04-03,,,0,,
3016,1988-04-04,,,0,,
3017,1988-04-05,,,0,,
3018,1988-04-06,,,0,,
3019,1988-04-07,,,0,,
3020,1988-04-08,,,0,,
3021,1988-04-09,,,0,,
3022,1988-04-10,,,0,,
3023,1988-04-11,,,0,,
3024,1988-04-12,,,0,,
3025,1988-04-13,,,0,,
3026,1988-04-14,,,0,,
3027,1988-04-15,,,0,,
3028,1988-04-16,,,0,,
3029,1988-04-17,,,0,,
3030,1988-04-18,,,0,,
3031,1988-04-19,,,0,,
3032,1988-04-20,,,0,,
3033,1988-04-21,,,0,,
3034,1988-04-22,,,0,,
3035,1988-04-23,,,0,,
3036,1988-04-24,,,0,,
3037,1988-04-25,,,0,,
3038,1988-04-26,,,0,,
3039,1988-04-27,,,0,,
3040,1988-04-28,,,0,,
3041,1988-04-29,,,0,,
3042,1988-04-30,,,0,,
3043,1988-05-01,,,0,,
3044,1988-05-02,,,0,,
3045,1988-05-03,,,0,,
3046,1988-05-04,-9.80400125,69.6055,1,-5.0,IARISENA
3047,1988-05-05,-8.762369999999999,66.51951249999999,1,-5.0,IARISENA
3048,1988-05-06,-8.165793749999999,64.05835,1,-5.0,IARISENA
3049,1988-05-07,-9.25085,63.19875,1,-5.0,IARISENA
3050,1988-05-08,-13.328099999999997,64.24571666666665,1,-1.0,IARISENA
3051,1988-05-09,-15.197125000000002,64.625925,1,0.0,IARISENA
3052,1988-05-10,-15.443114285714286,65.25244285714287,1,0.0,IARISENA
3053,1988-05-11,-15.005587499999999,67.4705875,1,-1.0,IARISENA
3054,1988-05-12,-14.261062500000001,67.3103375,1,-1.0,IARISENA
3055,1988-05-13,-13.170475,66.82623749999999,1,-1.0,IARISENA
3056,1988-05-14,-12.262260000000001,66.16608000000001,1,-1.0,IARISENA
3057,1988-05-15,,,0,,
3058,1988-05-16,,,0,,
3059,1988-05-17,,,0,,
3060,1988-05-18,,,0,,
3061,1988-05-19,,,0,,
3062,1988-05-20,,,0,,
3063,1988-05-21,,,0,,
3064,1988-05-22,,,0,,
3065,1988-05-23,,,0,,
3066,1988-05-24,,,0,,
3067,1988-05-25,,,0,,
3068,1988-05-26,,,0,,
3069,1988-05-27,,,0,,
3070,1988-05-28,,,0,,
3071,1988-05-29,,,0,,
3072,1988-05-30,,,0,,
3073,1988-05-31,,,0,,
3074,1988-06-01,,,0,,
3075,1988-06-02,,,0,,
3076,1988-06-03,,,0,,
3077,1988-06-04,,,0,,
3078,1988-06-05,,,0,,
3079,1988-06-06,,,0,,
3080,1988-06-07,,,0,,
3081,1988-06-08,,,0,,
3082,1988-06-09,,,0,,
3083,1988-06-10,,,0,,
3084,1988-06-11,,,0,,
3085,1988-06-12,,,0,,
3086,1988-06-13,,,0,,
3087,1988-06-14,,,0,,
3088,1988-06-15,,,0,,
3089,1988-06-16,,,0,,
3090,1988-06-17,,,0,,
3091,1988-06-18,,,0,,
3092,1988-06-19,,,0,,
3093,1988-06-20,,,0,,
3094,1988-06-21,,,0,,
3095,1988-06-22,,,0,,
3096,1988-06-23,,,0,,
3097,1988-06-24,,,0,,
3098,1988-06-25,,,0,,
3099,1988-06-26,,,0,,
3100,1988-06-27,,,0,,
3101,1988-06-28,,,0,,
3102,1988-06-29,,,0,,
3103,1988-06-30,,,0,,
3104,1988-07-01,,,0,,
3105,1988-07-02,,,0,,
3106,1988-07-03,,,0,,
3107,1988-07-04,,,0,,
3108,1988-07-05,,,0,,
3109,1988-07-06,,,0,,
3110,1988-07-07,,,0,,
3111,1988-07-08,,,0,,
3112,1988-07-09,,,0,,
3113,1988-07-10,,,0,,
3114,1988-07-11,,,0,,
3115,1988-07-12,,,0,,
3116,1988-07-13,,,0,,
3117,1988-07-14,,,0,,
3118,1988-07-15,,,0,,
3119,1988-07-16,,,0,,
3120,1988-07-17,,,0,,
3121,1988-07-18,,,0,,
3122,1988-07-19,,,0,,
3123,1988-07-20,,,0,,
3124,1988-07-21,,,0,,
3125,1988-07-22,,,0,,
3126,1988-07-23,,,0,,
3127,1988-07-24,,,0,,
3128,1988-07-25,,,0,,
3129,1988-07-26,,,0,,
3130,1988-07-27,,,0,,
3131,1988-07-28,,,0,,
3132,1988-07-29,,,0,,
3133,1988-07-30,,,0,,
3134,1988-07-31,,,0,,
3135,1988-08-01,,,0,,
3136,1988-08-02,,,0,,
3137,1988-08-03,,,0,,
3138,1988-08-04,,,0,,
3139,1988-08-05,,,0,,
3140,1988-08-06,,,0,,
3141,1988-08-07,,,0,,
3142,1988-08-08,,,0,,
3143,1988-08-09,,,0,,
3144,1988-08-10,,,0,,
3145,1988-08-11,,,0,,
3146,1988-08-12,,,0,,
3147,1988-08-13,,,0,,
3148,1988-08-14,,,0,,
3149,1988-08-15,,,0,,
3150,1988-08-16,,,0,,
3151,1988-08-17,,,0,,
3152,1988-08-18,,,0,,
3153,1988-08-19,,,0,,
3154,1988-08-20,,,0,,
3155,1988-08-21,,,0,,
3156,1988-08-22,,,0,,
3157,1988-08-23,,,0,,
3158,1988-08-24,,,0,,
3159,1988-08-25,,,0,,
3160,1988-08-26,,,0,,
3161,1988-08-27,,,0,,
3162,1988-08-28,,,0,,
3163,1988-08-29,,,0,,
3164,1988-08-30,,,0,,
3165,1988-08-31,,,0,,
3166,1988-09-01,,,0,,
3167,1988-09-02,,,0,,
3168,1988-09-03,,,0,,
3169,1988-09-04,,,0,,
3170,1988-09-05,,,0,,
3171,1988-09-06,,,0,,
3172,1988-09-07,,,0,,
3173,1988-09-08,,,0,,
3174,1988-09-09,,,0,,
3175,1988-09-10,,,0,,
3176,1988-09-11,,,0,,
3177,1988-09-12,,,0,,
3178,1988-09-13,,,0,,
3179,1988-09-14,,,0,,
3180,1988-09-15,,,0,,
3181,1988-09-16,,,0,,
3182,1988-09-17,,,0,,
3183,1988-09-18,,,0,,
3184,1988-09-19,,,0,,
3185,1988-09-20,,,0,,
3186,1988-09-21,,,0,,
3187,1988-09-22,,,0,,
3188,1988-09-23,,,0,,
3189,1988-09-24,,,0,,
3190,1988-09-25,,,0,,
3191,1988-09-26,,,0,,
3192,1988-09-27,,,0,,
3193,1988-09-28,,,0,,
3194,1988-09-29,,,0,,
3195,1988-09-30,,,0,,
3196,1988-10-01,,,0,,
3197,1988-10-02,,,0,,
3198,1988-10-03,,,0,,
3199,1988-10-04,,,0,,
3200,1988-10-05,,,0,,
3201,1988-10-06,,,0,,
3202,1988-10-07,,,0,,
3203,1988-10-08,,,0,,
3204,1988-10-09,,,0,,
3205,1988-10-10,,,0,,
3206,1988-10-11,,,0,,
3207,1988-10-12,,,0,,
3208,1988-10-13,,,0,,
3209,1988-10-14,,,0,,
3210,1988-10-15,,,0,,
3211,1988-10-16,,,0,,
3212,1988-10-17,,,0,,
3213,1988-10-18,,,0,,
3214,1988-10-19,,,0,,
3215,1988-10-20,,,0,,
3216,1988-10-21,,,0,,
3217,1988-10-22,,,0,,
3218,1988-10-23,,,0,,
3219,1988-10-24,,,0,,
3220,1988-10-25,,,0,,
3221,1988-10-26,,,0,,
3222,1988-10-27,,,0,,
3223,1988-10-28,,,0,,
3224,1988-10-29,,,0,,
3225,1988-10-30,-7.770061666666667,76.98881666666666,1,-1.0,ADELININA
3226,1988-10-31,-8.37546875,76.8,1,0.0,ADELININA
3227,1988-11-01,-9.069675,76.62066250000001,1,0.0,ADELININA
3228,1988-11-02,-12.0991,78.076675,1,1.0,ADELININA
3229,1988-11-03,-14.032887500000001,80.13476250000001,1,1.0,ADELININA
3230,1988-11-04,-14.8175,82.48967999999999,1,1.0,ADELININA
3231,1988-11-05,-12.8655875,83.16435,1,0.0,ADELININA
3232,1988-11-06,-11.989233333333331,81.90696666666668,1,0.0,ADELININA
3233,1988-11-07,-11.741,77.8339,1,-1.0,ADELININA
3234,1988-11-08,-11.725,76.15,1,-1.0,ADELININA
3235,1988-11-09,,,0,,
3236,1988-11-10,,,0,,
3237,1988-11-11,,,0,,
3238,1988-11-12,-7.760656666666667,85.94273333333335,1,1.0,BARISAONA
3239,1988-11-13,-9.02312875,83.89110000000001,1,1.0,BARISAONA
3240,1988-11-14,-10.449062500000002,79.23781249999999,1,1.0,BARISAONA
3241,1988-11-15,-11.975499999999998,75.25017500000001,1,2.0,BARISAONA
3242,1988-11-16,-13.584275000000002,72.38555,1,3.0,BARISAONA
3243,1988-11-17,-15.4272,69.28735,1,3.0,BARISAONA
3244,1988-11-18,-16.544116666666667,68.18593333333332,1,2.0,BARISAONA
3245,1988-11-19,-17.56436666666667,67.37116666666667,1,1.0,BARISAONA
3246,1988-11-20,-18.759133333333335,65.80906666666667,1,0.0,BARISAONA
3247,1988-11-21,-18.7478125,66.4178125,1,-5.0,BARISAONA
3248,1988-11-22,-18.117825,65.4140625,1,-5.0,BARISAONA
3249,1988-11-23,-15.933333333333335,65.15163333333334,1,-5.0,BARISAONA
3250,1988-11-24,,,0,,
3251,1988-11-25,,,0,,
3252,1988-11-26,,,0,,
3253,1988-11-27,,,0,,
3254,1988-11-28,,,0,,
3255,1988-11-29,,,0,,
3256,1988-11-30,,,0,,
3257,1988-12-01,,,0,,
3258,1988-12-02,,,0,,
3259,1988-12-03,,,0,,
3260,1988-12-04,,,0,,
3261,1988-12-05,,,0,,
3262,1988-12-06,,,0,,
3263,1988-12-07,,,0,,
3264,1988-12-08,,,0,,
3265,1988-12-09,,,0,,
3266,1988-12-10,,,0,,
3267,1988-12-11,,,0,,
3268,1988-12-12,,,0,,
3269,1988-12-13,,,0,,
3270,1988-12-14,,,0,,
3271,1988-12-15,,,0,,
3272,1988-12-16,,,0,,
3273,1988-12-17,,,0,,
3274,1988-12-18,,,0,,
3275,1988-12-19,,,0,,
3276,1988-12-20,,,0,,
3277,1988-12-21,,,0,,
3278,1988-12-22,,,0,,
3279,1988-12-23,,,0,,
3280,1988-12-24,,,0,,
3281,1988-12-25,,,0,,
3282,1988-12-26,,,0,,
3283,1988-12-27,,,0,,
3284,1988-12-28,,,0,,
3285,1988-12-29,,,0,,
3286,1988-12-30,,,0,,
3287,1988-12-31,,,0,,
3288,1989-01-01,,,0,,
3289,1989-01-02,,,0,,
3290,1989-01-03,,,0,,
3291,1989-01-04,,,0,,
3292,1989-01-05,,,0,,
3293,1989-01-06,,,0,,
3294,1989-01-07,,,0,,
3295,1989-01-08,,,0,,
3296,1989-01-09,,,0,,
3297,1989-01-10,-15.310433333333334,62.0537,1,-5.0,DONA
3298,1989-01-11,-17.196437500000002,61.129999999999995,1,-5.0,DONA
3299,1989-01-12,-20.812662500000002,60.77805000000001,1,-5.0,DONA
3300,1989-01-13,-22.26615,60.86085,1,-5.0,DONA
3301,1989-01-14,,,0,,
3302,1989-01-15,,,0,,
3303,1989-01-16,,,0,,
3304,1989-01-17,-9.654209999999999,82.04984999999999,1,-1.0,EDME
3305,1989-01-18,-10.8928875,82.51581250000001,1,-1.0,EDME
3306,1989-01-19,-12.491262500000001,82.6139375,1,-1.0,EDME
3307,1989-01-20,-13.442025,82.66985,1,0.0,EDME
3308,1989-01-21,-14.207837499999998,82.99293749999998,1,0.0,EDME
3309,1989-01-22,-17.294816666666666,82.94945,1,1.0,EDME
3310,1989-01-23,-19.7954,81.1933,1,4.0,EDME
3311,1989-01-24,-20.761000000000003,80.093425,1,3.0,EDME
3312,1989-01-25,-12.5367,65.98140000000001,1,0.0,FIRINGA
3313,1989-01-26,-14.0192,65.865825,1,0.0,FIRINGA
3314,1989-01-27,-16.390449999999998,63.30466249999999,1,0.0,FIRINGA
3315,1989-01-28,-19.515900000000002,57.668033333333334,1,2.0,FIRINGA
3316,1989-01-29,-20.899528571428572,55.4936,1,2.0,FIRINGA
3317,1989-01-30,-22.3,53.725,1,1.0,FIRINGA
3318,1989-01-31,,,0,,
3319,1989-02-01,,,0,,
3320,1989-02-02,,,0,,
3321,1989-02-03,,,0,,
3322,1989-02-04,,,0,,
3323,1989-02-05,,,0,,
3324,1989-02-06,,,0,,
3325,1989-02-07,,,0,,
3326,1989-02-08,,,0,,
3327,1989-02-09,,,0,,
3328,1989-02-10,,,0,,
3329,1989-02-11,,,0,,
3330,1989-02-12,,,0,,
3331,1989-02-13,,,0,,
3332,1989-02-14,,,0,,
3333,1989-02-15,,,0,,
3334,1989-02-16,-13.357916666666666,77.29331666666667,1,-5.0,GIZELA
3335,1989-02-17,-14.228183333333334,74.69158333333333,1,-1.0,GIZELA
3336,1989-02-18,-15.6699625,72.4070875,1,0.0,GIZELA
3337,1989-02-19,-12.62445,87.6172,1,1.0,HANITRA:LEON
3338,1989-02-20,-12.7856,84.8119,1,4.0,HANITRA:LEON
3339,1989-02-21,-13.014425,83.0542,1,4.0,HANITRA:LEON
3340,1989-02-22,-13.7787375,82.2660625,1,4.0,HANITRA:LEON
3341,1989-02-23,-15.384924999999999,80.849225,1,4.0,HANITRA:LEON
3342,1989-02-24,-16.520166666666665,79.26823333333334,1,4.0,HANITRA:LEON
3343,1989-02-25,-18.2059,76.40303333333333,1,3.0,HANITRA:LEON
3344,1989-02-26,-21.272380000000002,73.45008,1,1.0,HANITRA:LEON
3345,1989-02-27,,,0,,
3346,1989-02-28,,,0,,
3347,1989-03-01,,,0,,
3348,1989-03-02,,,0,,
3349,1989-03-03,,,0,,
3350,1989-03-04,,,0,,
3351,1989-03-05,,,0,,
3352,1989-03-06,,,0,,
3353,1989-03-07,,,0,,
3354,1989-03-08,,,0,,
3355,1989-03-09,,,0,,
3356,1989-03-10,,,0,,
3357,1989-03-11,,,0,,
3358,1989-03-12,,,0,,
3359,1989-03-13,,,0,,
3360,1989-03-14,,,0,,
3361,1989-03-15,,,0,,
3362,1989-03-16,,,0,,
3363,1989-03-17,,,0,,
3364,1989-03-18,,,0,,
3365,1989-03-19,,,0,,
3366,1989-03-20,,,0,,
3367,1989-03-21,-16.64365,65.60111666666667,1,-1.0,JINABO
3368,1989-03-22,-17.8903875,63.3791125,1,-1.0,JINABO
3369,1989-03-23,-16.8106,58.512687500000006,1,-1.0,JINABO
3370,1989-03-24,-16.152012499999998,54.5855375,1,-1.0,JINABO
3371,1989-03-25,-17.6819125,51.73174999999999,1,0.0,JINABO
3372,1989-03-26,-19.748675,49.896925,1,1.0,JINABO
3373,1989-03-27,-20.316619999999997,49.447199999999995,1,1.0,JINABO
3374,1989-03-28,-20.834362499999997,49.556099999999994,1,0.0,JINABO
3375,1989-03-29,-19.015544444444444,55.44460000000001,1,0.0,JINABO
3376,1989-03-30,-12.358175000000001,72.7288625,1,0.0,KRISY
3377,1989-03-31,-12.650537499999999,71.258375,1,1.0,KRISY
3378,1989-04-01,-14.18805,69.83755000000001,1,3.0,KRISY
3379,1989-04-02,-14.82465,69.93515,1,3.0,KRISY
3380,1989-04-03,-16.61906666666667,70.21383333333334,1,2.0,KRISY
3381,1989-04-04,-17.448425,66.89043750000002,1,1.0,KRISY
3382,1989-04-05,-18.63252,63.65938000000001,1,1.0,KRISY
3383,1989-04-06,-17.086314285714288,64.60426428571428,1,0.0,KRISY
3384,1989-04-07,-13.127075000000001,71.8579,1,0.0,LEZISSY
3385,1989-04-08,-13.818120000000002,71.61664,1,0.0,LEZISSY
3386,1989-04-09,-16.020433333333333,69.94109999999999,1,-1.0,LEZISSY
3387,1989-04-10,-21.761088888888892,66.97594444444444,1,-5.0,LEZISSY
3388,1989-04-11,-21.9994,65.0275,1,-5.0,LEZISSY
3389,1989-04-12,,,0,,
3390,1989-04-13,,,0,,
3391,1989-04-14,,,0,,
3392,1989-04-15,,,0,,
3393,1989-04-16,,,0,,
3394,1989-04-17,,,0,,
3395,1989-04-18,,,0,,
3396,1989-04-19,,,0,,
3397,1989-04-20,,,0,,
3398,1989-04-21,,,0,,
3399,1989-04-22,,,0,,
3400,1989-04-23,,,0,,
3401,1989-04-24,,,0,,
3402,1989-04-25,,,0,,
3403,1989-04-26,,,0,,
3404,1989-04-27,,,0,,
3405,1989-04-28,,,0,,
3406,1989-04-29,,,0,,
3407,1989-04-30,,,0,,
3408,1989-05-01,,,0,,
3409,1989-05-02,,,0,,
3410,1989-05-03,,,0,,
3411,1989-05-04,,,0,,
3412,1989-05-05,,,0,,
3413,1989-05-06,,,0,,
3414,1989-05-07,,,0,,
3415,1989-05-08,,,0,,
3416,1989-05-09,,,0,,
3417,1989-05-10,,,0,,
3418,1989-05-11,,,0,,
3419,1989-05-12,,,0,,
3420,1989-05-13,,,0,,
3421,1989-05-14,,,0,,
3422,1989-05-15,,,0,,
3423,1989-05-16,,,0,,
3424,1989-05-17,,,0,,
3425,1989-05-18,,,0,,
3426,1989-05-19,,,0,,
3427,1989-05-20,,,0,,
3428,1989-05-21,,,0,,
3429,1989-05-22,,,0,,
3430,1989-05-23,,,0,,
3431,1989-05-24,,,0,,
3432,1989-05-25,,,0,,
3433,1989-05-26,,,0,,
3434,1989-05-27,,,0,,
3435,1989-05-28,,,0,,
3436,1989-05-29,,,0,,
3437,1989-05-30,,,0,,
3438,1989-05-31,,,0,,
3439,1989-06-01,,,0,,
3440,1989-06-02,,,0,,
3441,1989-06-03,,,0,,
3442,1989-06-04,,,0,,
3443,1989-06-05,,,0,,
3444,1989-06-06,,,0,,
3445,1989-06-07,,,0,,
3446,1989-06-08,,,0,,
3447,1989-06-09,,,0,,
3448,1989-06-10,,,0,,
3449,1989-06-11,,,0,,
3450,1989-06-12,,,0,,
3451,1989-06-13,,,0,,
3452,1989-06-14,,,0,,
3453,1989-06-15,,,0,,
3454,1989-06-16,,,0,,
3455,1989-06-17,,,0,,
3456,1989-06-18,,,0,,
3457,1989-06-19,,,0,,
3458,1989-06-20,,,0,,
3459,1989-06-21,,,0,,
3460,1989-06-22,,,0,,
3461,1989-06-23,,,0,,
3462,1989-06-24,,,0,,
3463,1989-06-25,,,0,,
3464,1989-06-26,,,0,,
3465,1989-06-27,,,0,,
3466,1989-06-28,,,0,,
3467,1989-06-29,,,0,,
3468,1989-06-30,,,0,,
3469,1989-07-01,,,0,,
3470,1989-07-02,,,0,,
3471,1989-07-03,,,0,,
3472,1989-07-04,,,0,,
3473,1989-07-05,,,0,,
3474,1989-07-06,,,0,,
3475,1989-07-07,,,0,,
3476,1989-07-08,,,0,,
3477,1989-07-09,-7.944999999999999,85.7184375,1,-1.0,NOT_NAMED
3478,1989-07-10,-7.836562500000001,86.59687500000001,1,-1.0,NOT_NAMED
3479,1989-07-11,-7.725416666666667,86.41416666666667,1,-1.0,NOT_NAMED
3480,1989-07-12,,,0,,
3481,1989-07-13,,,0,,
3482,1989-07-14,,,0,,
3483,1989-07-15,,,0,,
3484,1989-07-16,,,0,,
3485,1989-07-17,,,0,,
3486,1989-07-18,,,0,,
3487,1989-07-19,,,0,,
3488,1989-07-20,,,0,,
3489,1989-07-21,,,0,,
3490,1989-07-22,,,0,,
3491,1989-07-23,,,0,,
3492,1989-07-24,,,0,,
3493,1989-07-25,,,0,,
3494,1989-07-26,,,0,,
3495,1989-07-27,,,0,,
3496,1989-07-28,,,0,,
3497,1989-07-29,,,0,,
3498,1989-07-30,,,0,,
3499,1989-07-31,,,0,,
3500,1989-08-01,,,0,,
3501,1989-08-02,,,0,,
3502,1989-08-03,,,0,,
3503,1989-08-04,,,0,,
3504,1989-08-05,,,0,,
3505,1989-08-06,,,0,,
3506,1989-08-07,,,0,,
3507,1989-08-08,,,0,,
3508,1989-08-09,,,0,,
